index,Company,TypeName,Inches,ScreenResolution,Cpu,ram,Memory,memory_space,memory_type,extend_memory,gpu_brand,OpSys,gpu_name,Weight,price,extend_memory_type
1116,Lenovo,Gaming,17.0,"IPS Panel Full HD 1920x1080","Intel Core i7 6820HK 2.7GHz",16,"256GB SSD +  1.0TB Hybrid",256GB," SSD   ","1.0TB Hybrid",Nvidia,windows," GeForce GTX 980M",4.6,146519,Hybrid
1117,Razer,Ultrabook,13.0,"Touchscreen / 4K Ultra HD 3840x2160","Intel Core i7 6500U 2.5GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.25,54825,NULL
1118,Toshiba,Ultrabook,13.0,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16,"512GB SSD",512GB," SSD",NULL,Intel,windows," HD Graphics 620",1.05,118601,NULL
1119,Asus,Gaming,17.0,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"128GB SSD +  1TB HDD",128GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 960M",3.52,69929,HDD
1120,Vero,Notebook,13.0,"Full HD 1920x1080","Intel Atom X5-Z8350 1.44GHz",4,"32GB Flash Storage",32GB," Flash Storage",NULL,Intel,windows," HD Graphics 400",1.35,10443,NULL
1121,HP,Notebook,13.0,"Full HD 1920x1080","Intel Core i5 6200U 2.3GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.16,90043,NULL
1122,HP,Notebook,14.0,"Full HD 1920x1080","Intel Core i5 6200U 2.3GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.43,80613,NULL
1123,Dell,Notebook,16.0,1366x768,"Intel Core i5 6200U 2.3GHz",4,"500GB HDD",500GB," HDD",NULL,Intel,linux," HD Graphics 520",2.09,27899,NULL
1124,Asus,Notebook,16.0,1366x768,"Intel Core i3 7100U 2.4GHz",4,"1TB HDD",1TB," HDD",NULL,Intel,windows," HD Graphics 620",2,23177,NULL
1125,Lenovo,"2 in 1 Convertible",14.0,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i7 6500U 2.5GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.8,88924,NULL
1126,Lenovo,"2 in 1 Convertible",10.0,"IPS Panel Touchscreen 1920x1200","Intel Atom x5-Z8550 1.44GHz",4,"64GB Flash Storage",64GB," Flash Storage",NULL,Intel,windows," HD Graphics 400",0.69,25521,NULL
1127,HP,Ultrabook,13.0,1366x768,"Intel Core i5 6300U 2.4GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.26,100966,NULL
1128,Lenovo,Gaming,16.0,"IPS Panel Full HD 1920x1080","Intel Core i5 7300HQ 2.5GHz",8,"128GB SSD +  1TB HDD",128GB," SSD   ",1TB,Nvidia,NA," GeForce GTX 1060",2.4,52694,HDD
1129,HP,Gaming,17.0,"IPS Panel Full HD 1920x1080","Intel Core i5 6300HQ 2.3GHz",8,"128GB SSD +  1TB HDD",128GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 1060",3.35,60153,HDD
1130,HP,Notebook,16.0,1366x768,"Intel Core i7 7500U 2.7GHz",8,"2TB HDD",2TB," HDD",NULL,Intel,windows," HD Graphics 620",2.04,33513,NULL
1131,Lenovo,"2 in 1 Convertible",14.0,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i7 6600U 2.6GHz",8,"512GB SSD",512GB," SSD",NULL,Nvidia,windows," Quadro M500M",1.8,109244,NULL
1132,Asus,Notebook,14.0,1366x768,"Intel Celeron Dual Core N3350 1.1GHz",4,"32GB Flash Storage",32GB," Flash Storage",NULL,Intel,windows," HD Graphics 500",1.5,14812,NULL
1133,HP,Ultrabook,16.0,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 620",1.84,40067,NULL
1134,Acer,Notebook,16.0,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",4,"1TB HDD",1TB," HDD",NULL,Nvidia,windows," GeForce 940MX",2.23,32820,NULL
1135,Lenovo,Notebook,16.0,"Full HD 1920x1080","Intel Core i7 6500U 2.5GHz",16,"1.0TB Hybrid",1.0TB," Hybrid",NULL,AMD,windows," Radeon R7 M360",2.5,58555,NULL
1136,HP,Workstation,17.0,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"256GB SSD",256GB," SSD",NULL,Nvidia,windows," Quadro M3000M",3,210424,NULL
1137,Dell,Notebook,16.0,1366x768,"Intel Core i5 7200U 2.5GHz",8,"1TB HDD",1TB," HDD",NULL,AMD,windows," Radeon R7 M445",2.5,41772,NULL
1138,MSI,Gaming,17.0,"Full HD 1920x1080","Intel Core i7 6820HQ 2.7GHz",16,"256GB SSD +  1TB HDD",256GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 980M",3.78,127819,HDD
1139,HP,Ultrabook,16.0,"Full HD 1920x1080","Intel Core i7 6500U 2.5GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.88,115709,NULL
1140,Lenovo,"2 in 1 Convertible",14.0,"IPS Panel Touchscreen 2560x1440","Intel Core i7 6600U 2.6GHz",16,"512GB SSD",512GB," SSD",NULL,Intel,windows," HD Graphics 520",2.8,130003,NULL
1141,MSI,Gaming,16.0,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",8,"128GB SSD +  1TB HDD",128GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 1050",2.4,60888,HDD
1142,HP,"2 in 1 Convertible",13.0,"Full HD / Touchscreen 1920x1080","Intel Core i5 6300U 2.4GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.48,86793,NULL
1143,HP,Workstation,16.0,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"256GB SSD",256GB," SSD",NULL,Nvidia,windows," Quadro M1000M",2.59,118761,NULL
1144,HP,"2 in 1 Convertible",13.0,"Touchscreen 2560x1440","Intel Core i7 6600U 2.6GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.48,95851,NULL
1145,HP,Workstation,16.0,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"256GB SSD",256GB," SSD",NULL,Nvidia,windows," Quadro M1000M",2.0,101179,NULL
1146,HP,Ultrabook,13.0,"Full HD 1920x1080","Intel Core i7 6500U 2.50GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.26,122381,NULL
1147,Dell,Notebook,16.0,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"256GB SSD",256GB," SSD",NULL,Nvidia,windows," GeForce 940MX",2.18,53807,NULL
1148,HP,Notebook,16.0,"Full HD 1920x1080","Intel Core i5 6200U 2.3GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.88,84129,NULL
1149,Lenovo,"2 in 1 Convertible",14.0,"IPS Panel Touchscreen 2560x1440","Intel Core i7 6500U 2.5GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.27,124622,NULL
1150,Lenovo,Notebook,16.0,1366x768,"Intel Core i3 6006U 2.0GHz",4,"1TB HDD",1TB," HDD",NULL,Intel,NA," HD Graphics 520",1.9,18062,NULL
1151,HP,Notebook,16.0,1366x768,"AMD E-Series 7110 1.8GHz",4,"500GB HDD",500GB," HDD",NULL,AMD,windows," Radeon R2 Graphics",1.86,15824,NULL
1152,Lenovo,Notebook,16.0,"Full HD 1920x1080","Intel Core i5 6200U 2.3GHz",8,"1TB HDD",1TB," HDD",NULL,AMD,NA," Radeon R5 M330",2.32,31915,NULL
1153,Dell,Gaming,16.0,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",8,"1TB HDD",1TB," HDD",NULL,Nvidia,windows," GeForce GTX 1050Ti",2.62,63883,NULL
1154,Dell,Notebook,16.0,"IPS Panel Touchscreen / 4K Ultra HD 3840x2160","Intel Core i5 6300HQ 2.3GHz",8,"256GB SSD",256GB," SSD",NULL,Nvidia,windows," GeForce 960M",2.04,119916,NULL
1155,HP,Notebook,16.0,"Full HD 1920x1080","AMD A6-Series A6-9220 2.5GHz",4,"256GB SSD",256GB," SSD",NULL,AMD,windows," Radeon 520",1.91,25515,NULL
1156,MSI,Gaming,17.0,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD",256GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 1050 Ti",2.7,79536,HDD
1157,Lenovo,Ultrabook,14.0,"Full HD 1920x1080","Intel Core i7 6600U 2.6GHz",12,"512GB SSD",512GB," SSD",NULL,Intel,windows," HD Graphics 520",1.4,122491,NULL
1158,Lenovo,Notebook,16.0,"Full HD 1920x1080","Intel Core i5 6200U 2.3GHz",8,"1.0TB Hybrid",1.0TB," Hybrid",NULL,AMD,windows," Radeon R5 M330",2.5,42011,NULL
1159,HP,"2 in 1 Convertible",13.0,"Touchscreen 2560x1440","Intel Core i7 6600U 2.6GHz",8,"512GB SSD",512GB," SSD",NULL,Intel,windows," HD Graphics 520",1.48,108744,NULL
1160,Lenovo,Ultrabook,14.0,"Full HD 1920x1080","Intel Core i7 6600U 2.6GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.7,79867,NULL
1161,MSI,Gaming,14.0,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",16,"256GB SSD +  1TB HDD",256GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 970M",1.7,94252,HDD
1162,HP,Gaming,16.0,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",8,"1TB HDD",1TB," HDD",NULL,Nvidia,windows," GeForce GTX 1050",2.62,47899,NULL
1163,Lenovo,Notebook,16.0,1366x768,"Intel Core i3 6006U 2.0GHz",8,"1TB HDD",1TB," HDD",NULL,Intel,windows," HD Graphics 520",2.2,24456,NULL
1164,HP,Notebook,16.0,1366x768,"Intel Core i5 6200U 2.3GHz",4,"500GB HDD",500GB," HDD",NULL,Intel,NA," HD Graphics 520",2.1,25414,NULL
1165,Dell,Gaming,16.0,"4K Ultra HD 3840x2160","Intel Core i7 7700HQ 2.8GHz",8,"128GB SSD +  1TB HDD",128GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 1050 Ti",2.62,79813,HDD
1166,Lenovo,Notebook,16.0,"IPS Panel Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 620",1.95,74059,NULL
1167,Lenovo,Notebook,16.0,"Full HD 1920x1080","Intel Core i3 6006U 2GHz",4,"1TB HDD",1TB," HDD",NULL,Nvidia,windows," GeForce 920MX ",2.2,24935,NULL
1168,HP,Notebook,14.0,1366x768,"Intel Celeron Dual Core N3060 1.6GHz",2,"32GB Flash Storage",32GB," Flash Storage",NULL,Intel,windows," HD Graphics 400",1.44,13267,NULL
1169,MSI,Gaming,16.0,"IPS Panel Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"1TB HDD",1TB," HDD",NULL,Nvidia,windows," GeForce GTX 1050",2.2,44702,NULL
1170,HP,Notebook,16.0,"Full HD 1920x1080","Intel Core i7 6500U 2.5GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.96,36177,NULL
1171,HP,Notebook,16.0,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16,"512GB SSD",512GB," SSD",NULL,Intel,windows," UHD Graphics 620",2.1,61752,NULL
1172,Asus,Notebook,16.0,1366x768,"Intel Celeron Dual Core N3050 1.6GHz",4,"500GB HDD",500GB," HDD",NULL,Intel,windows," HD Graphics",2.2,19660,NULL
1173,Lenovo,Notebook,16.0,1366x768,"Intel Core i5 6200U 2.3GHz",4,"500GB HDD",500GB," HDD",NULL,Intel,NA," HD Graphics 520",2.1,21205,NULL
1174,Lenovo,Notebook,16.0,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"1TB HDD",1TB," HDD",NULL,Nvidia,NA," GeForce 940MX",2.2,37776,NULL
1175,Asus,Notebook,14.0,"Full HD 1920x1080","Intel Core i3 7100U 2.4GHz",4,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 620",2,40972,NULL
1176,Lenovo,Notebook,16.0,"Full HD 1920x1080","Intel Core i7 6500U 2.5GHz",4,"1.0TB Hybrid",1.0TB," Hybrid",NULL,Intel,windows," HD Graphics 520",2.32,43956,NULL
1177,Lenovo,Gaming,16.0,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",16,"512GB SSD",512GB," SSD",NULL,Nvidia,windows," GeForce GTX 960",3.31,69530,NULL
1178,MSI,Gaming,16.0,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",16,"128GB SSD +  1TB HDD",128GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 970M",1.91,114732,HDD
1179,HP,Notebook,16.0,1366x768,"Intel Core i3 6100U 2.3GHz",4,"500GB HDD",500GB," HDD",NULL,Intel,windows," HD Graphics 520",2.07,34632,NULL
1180,Lenovo,"2 in 1 Convertible",14.0,"IPS Panel Touchscreen 2560x1440","Intel Core i5 6200U 2.3GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.36,87219,NULL
1181,Lenovo,Ultrabook,16.0,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",6,"256GB SSD",256GB," SSD",NULL,Nvidia,windows," GeForce 920M",1.54,44276,NULL
1182,Dell,Notebook,16.0,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",8,"256GB SSD",256GB," SSD",NULL,Nvidia,linux," GeForce GT 940MX",1.98,47686,NULL
1183,Acer,Notebook,16.0,1366x768,"Intel Celeron Dual Core N3350 2GHz",4,"500GB HDD",500GB," HDD",NULL,Intel,windows," HD Graphics 500",2.1,17742,NULL
1184,HP,Notebook,16.0,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",6,"1TB HDD",1TB," HDD",NULL,Nvidia,windows," GeForce GTX 960M",2.18,42571,NULL
1185,Asus,Gaming,16.0,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"256GB SSD +  1TB HDD",256GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 960M",2.591,48432,HDD
1186,Dell,"2 in 1 Convertible",16.0,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",16,"512GB SSD",512GB," SSD",NULL,Intel,windows," HD Graphics 620",2.09,62817,NULL
1187,Acer,Notebook,16.0,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",4,"256GB SSD",256GB," SSD",NULL,Nvidia,windows," GeForce 940MX",2.23,36816,NULL
1188,Dell,Ultrabook,13.0,"Quad HD+ / Touchscreen 3200x1800","Intel Core i5 6300U 2.4GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,linux," HD Graphics 520",1.23,58555,NULL
1189,Acer,Gaming,17.0,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD",256GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 1070",4.2,138475,HDD
1190,Lenovo,Gaming,16.0,"IPS Panel Full HD 1920x1080","Intel Core i5 7300HQ 2.5GHz",8,"1TB HDD",1TB," HDD",NULL,Nvidia,windows," GeForce GTX 1050",2.4,43636,NULL
1191,Samsung,"2 in 1 Convertible",12.0,"IPS Panel Touchscreen 2400x1600","Samsung Cortex A72&A53 2.0GHz",4,"32GB Flash Storage",32GB," Flash Storage",NULL,ARM,others," Mali T860 MP4",1.15,35112,NULL
1192,HP,Notebook,16.0,1366x768,"Intel Core i5 7200U 2.5GHz",4,"500GB HDD",500GB," HDD",NULL,Intel,windows," HD Graphics 620",1.86,25841,NULL
1193,Apple,Ultrabook,12.0,"IPS Panel Retina Display 2304x1440","Intel Core M 1.1GHz",8,"256GB Flash Storage",256GB," Flash Storage",NULL,Intel,macos," HD Graphics 5300",0.920,61965,NULL
1194,Dell,"2 in 1 Convertible",13.0,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 620",1.6,63883,NULL
1195,HP,Notebook,16.0,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12,"128GB SSD +  1TB HDD",128GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 1050",2.21,70703,HDD
1196,Lenovo,Notebook,16.0,1366x768,"Intel Core i3 6006U 2GHz",4,"1TB HDD",1TB," HDD",NULL,AMD,NA," Radeon R5 M430",1.9,19607,NULL
1197,Asus,Gaming,17.0,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",16,"512GB SSD +  1TB HDD",512GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 980M",4.3,114552,HDD
1198,Acer,Notebook,16.0,1366x768,"Intel Celeron Dual Core N3350 2GHz",4,"1TB HDD",1TB," HDD",NULL,Intel,linux," HD Graphics 500",2.1,14492,NULL
1199,MSI,Gaming,17.0,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD",256GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 1060",2.43,109165,HDD
1200,Dell,Notebook,16.0,1366x768,"Intel Core i3 6006U 2.0GHz",4,"128GB SSD",128GB," SSD",NULL,AMD,windows," Radeon R7 M440",2.3,26587,NULL
1201,Lenovo,Notebook,16.0,1366x768,"Intel Core i7 6500U 2.5GHz",8,"500GB HDD",500GB," HDD",NULL,Nvidia,NA," GeForce 920MX",2.2,33513,NULL
1203,Dell,Ultrabook,13.0,"Quad HD+ / Touchscreen 3200x1800","Intel Core i7 7500U 2.7GHz",16,"512GB SSD",512GB," SSD",NULL,Intel,windows," HD Graphics 620",1.2,142790,NULL
1204,Asus,Gaming,16.0,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"1TB HDD",1TB," HDD",NULL,Nvidia,windows," GeForce GTX 1060",2.2,62284,NULL
1205,Dell,Notebook,16.0,"Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD",256GB," SSD",NULL,AMD,windows," Radeon R7 M445",2.36,47366,NULL
1206,HP,Notebook,16.0,1366x768,"Intel Core i5 7200U 2.5GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 620",1.91,30849,NULL
1207,Lenovo,Notebook,16.0,1366x768,"AMD E-Series 9000 2.2GHz",4,"500GB HDD",500GB," HDD",NULL,AMD,windows," Radeon R2 Graphics",2.2,15931,NULL
1208,Acer,Notebook,17.0,1600x900,"Intel Core i3 6006U 2.0GHz",8,"1TB HDD",1TB," HDD",NULL,Nvidia,windows," GeForce 940MX",3.3,33513,NULL
1209,Asus,Gaming,16.0,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD",256GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 1070",2.2,130483,HDD
1210,Apple,Ultrabook,12.0,"IPS Panel Retina Display 2304x1440","Intel Core M 1.2GHz",8,"512GB Flash Storage",512GB," Flash Storage",NULL,Intel,macos," HD Graphics 515",0.920,68145,NULL
1211,Asus,Notebook,16.0,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"128GB SSD +  1TB HDD",128GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 1060",2.2,93187,HDD
1212,MSI,Gaming,17.0,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",16,"256GB SSD +  1TB HDD",256GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 1060",2.43,103842,HDD
1213,Dell,"2 in 1 Convertible",16.0,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 620",2.191,53227,NULL
1214,Asus,Gaming,17.0,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD",256GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 1060",2.9,103843,HDD
1215,Acer,Netbook,12.0,1366x768,"Intel Celeron Dual Core 3205U 1.5GHz",2,"32GB SSD",32GB," SSD",NULL,Intel,others," HD Graphics",1.3,9271,NULL
1216,Acer,Notebook,17.0,1600x900,"Intel Core i3 6006U 2GHz",4,"1TB HDD",1TB," HDD",NULL,Nvidia,windows," GeForce 940MX",3.3,31861,NULL
1217,Lenovo,Notebook,17.0,1600x900,"Intel Core i5 7200U 2.5GHz",8,"1TB HDD",1TB," HDD",NULL,Intel,NA," HD Graphics 620",2.8,28718,NULL
1218,Lenovo,Gaming,16.0,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"128GB SSD +  1TB HDD",128GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 960<U+039C>",2.6,67772,HDD
1219,Acer,"2 in 1 Convertible",14.0,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i7 7Y75 1.3GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 615",1.2,61219,NULL
1220,Lenovo,Notebook,16.0,"IPS Panel Full HD 1920x1080","Intel Core i7 6600U 2.6GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",2.3,81465,NULL
1221,MSI,Gaming,16.0,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"128GB SSD +  1TB HDD",128GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 1060",2.2,78647,HDD
1222,HP,Notebook,16.0,"Full HD 1920x1080","AMD A12-Series 9720P 2.7GHz",6,"1TB HDD",1TB," HDD",NULL,AMD,windows," Radeon 530",2.1,28185,NULL
1223,Dell,Ultrabook,13.0,"Full HD / Touchscreen 1920x1080","Intel Core i5 6300U 2.4GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.26,91288,NULL
1224,Dell,"2 in 1 Convertible",15.0,"Full HD / Touchscreen 1920x1080","Intel Core i3 7100U 2.4GHz",4,"500GB HDD",500GB," HDD",NULL,Intel,windows," HD Graphics 620",2.08,27120,NULL
1225,Asus,Notebook,16.0,1366x768,"Intel Pentium Quad Core N3710 1.6GHz",4,"1TB HDD",1TB," HDD",NULL,Intel,windows," HD Graphics 405",2.65,16464,NULL
1226,Dell,Ultrabook,13.0,"Quad HD+ / Touchscreen 3200x1800","Intel Core i7 7500U 2.7GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 620",1.29,78695,NULL
1227,Dell,Notebook,16.0,1366x768,"Intel Core i5 7200U 2.5GHz",4,"1TB HDD",1TB," HDD",NULL,Intel,linux," HD Graphics 520",2.18,27805,NULL
1228,Lenovo,Gaming,16.0,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i7 6700HQ 2.6GHz",16,"128GB SSD +  1TB HDD",128GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 960M",2.6,54825,HDD
1229,MSI,Gaming,16.0,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",8,"128GB SSD +  1TB HDD",128GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 1050",2.2,61219,HDD
1230,Lenovo,Netbook,13.0,"IPS Panel Full HD / Touchscreen 1920x1080","Intel Core i7 6500U 2.50GHz",16,"512GB SSD",512GB," SSD",NULL,Intel,windows," HD Graphics 520",1.3,87912,NULL
1231,Razer,Gaming,14.0,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"1TB SSD",1TB," SSD",NULL,Nvidia,windows," GeForce GTX 1060",1.95,186427,NULL
1232,Dell,Notebook,16.0,"Touchscreen 1366x768","Intel Core i3 7100U 2.4GHz",8,"1TB HDD",1TB," HDD",NULL,Intel,windows," HD Graphics 620",2.3,24989,NULL
1233,MSI,Gaming,17.0,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16,"256GB SSD +  1TB HDD",256GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 1060",2.7,85141,HDD
1234,Apple,Ultrabook,12.0,1366x768,"Intel Core i5 1.6GHz",4,"256GB Flash Storage",256GB," Flash Storage",NULL,Intel,macos," HD Graphics 6000",1.08,51096,NULL
1235,HP,Notebook,16.0,"Full HD 1920x1080","Intel Core i3 6006U 2GHz",4,"1TB HDD",1TB," HDD",NULL,Intel,windows," HD Graphics 520",2.1,25468,NULL
1236,HP,Ultrabook,14.0,2560x1440,"Intel Core i7 6500U 2.5GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.54,117120,NULL
1237,Dell,Notebook,16.0,1366x768,"Intel Core i5 6200U 2.3GHz",4,"500GB HDD",500GB," HDD",NULL,Intel,windows," HD Graphics 520",2.24,39267,NULL
1238,MSI,Gaming,16.0,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",8,"128GB SSD +  1TB HDD",128GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 960M",2.3,62284,HDD
1239,Lenovo,Notebook,13.0,"IPS Panel Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16,"512GB SSD",512GB," SSD",NULL,Intel,windows," HD Graphics 620",1.4,79867,NULL
1240,Lenovo,Notebook,16.0,"Full HD 1920x1080","AMD A12-Series 9720P 3.6GHz",6,"256GB SSD",256GB," SSD",NULL,AMD,windows," Radeon 530",2.2,31839,NULL
1241,Asus,Ultrabook,13.0,"Full HD 1920x1080","Intel Core i7 6500U 2.5GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.45,68198,NULL
1242,Acer,Notebook,16.0,1366x768,"Intel Core i3 6006U 2.0GHz",4,"500GB HDD",500GB," HDD",NULL,Intel,linux," HD Graphics 520",2.4,19277,NULL
1243,Dell,"2 in 1 Convertible",17.0,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",16,"512GB SSD",512GB," SSD",NULL,Nvidia,windows," GeForce 940MX",2.77,95851,NULL
1244,HP,Notebook,14.0,"Full HD 1920x1080","Intel Core i5 6200U 2.3GHz",4,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 520",1.54,58607,NULL
1246,Dell,Notebook,14.0,1366x768,"Intel Core i5 7200U 2.5GHz",4,"500GB HDD",500GB," HDD",NULL,Intel,windows," HD Graphics 620",1.6,46620,NULL
1247,Asus,Gaming,16.0,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",16,"256GB SSD +  1TB HDD",256GB," SSD   ",1TB,Nvidia,windows," GeForce GTX 1070",2.34,123876,HDD
1248,Lenovo,Notebook,16.0,"IPS Panel Full HD 1920x1080","Intel Core i5 7200U 2.5GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,NA," HD Graphics 620",2.3,30529,NULL
1249,Dell,"2 in 1 Convertible",13.0,"Quad HD+ / Touchscreen 3200x1800","Intel Core i5 7Y54 1.2GHz",8,"256GB SSD",256GB," SSD",NULL,Intel,windows," HD Graphics 615",1.24,96597,NULL
1250,Dell,Notebook,16.0,1366x768,"Intel Pentium Quad Core N3710 1.6GHz",4,"500GB HDD",500GB," HDD",NULL,Intel,linux," HD Graphics",2.2,17263,NULL
1251,HP,Notebook,16.0,1366x768,"AMD A6-Series 9220 2.5GHz",4,"500GB HDD",500GB," HDD",NULL,AMD,windows," Radeon R4 Graphics",1.86,21259,NULL
